date,beta,book_to_price,earnings_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size
2016-02-19,-0.00401352584606,0.00176277596697,-0.00213391999955,-0.00012789262962,0.004144265566,0.000662878261957,-0.00148911717186,-0.00124041589419,0.00404135341894,-0.000926612685664
2016-02-22,0.0036710085706,-0.00298402581541,-0.00243764039442,-0.000211514979657,-0.00335689705217,0.00401283694267,0.00157344298002,0.00028175831822,0.00326333537341,0.000273927499703
2016-02-23,0.000277874418031,0.00322579952302,0.00140535090368,0.000768229644335,0.00181864509881,-0.00236211380742,-0.00202204757245,-0.00192120983031,0.00155131696699,-0.000344419500082
2016-02-24,-0.00247763224076,0.00194539102444,-0.00199650264258,-0.000612618641804,0.000791782470492,-0.00167168050472,-0.00204481570156,0.000352067957378,0.00388631600844,-0.00062250789195
2016-02-25,-0.00204186137631,0.00935381298035,0.00311185950919,0.00149055581953,0.00809679284716,-0.00472037128988,-0.00781163446613,-0.000107668737601,-0.0057717274136,-0.000655527382807
2016-02-26,-0.00526522590453,-0.00082611890856,-0.00262944797344,0.00129303013796,-0.000744431048401,0.00010445230904,0.000565048170454,0.000201940665736,-0.000998962081525,0.00313826424544
2016-02-29,-0.00416465535289,0.0129384592826,0.00732498824463,0.00114123877209,0.00848166577494,-0.0074989115585,-0.00851247959398,-0.00135444666622,-0.0135744824692,0.00127636134626
2016-03-01,-0.012655878296,0.0130694147708,0.00934725341286,0.00283706742528,0.00963664804262,-0.00829926316274,-0.00840170000412,-0.000679023717965,-0.0169445334715,0.00400283092738
2016-03-02,0.00439814483583,0.000228735794434,0.000837234085187,0.000612148862427,0.00180478944103,0.000827430224244,-0.00242663563904,-0.000722286128589,-0.00052358347587,0.00144658927483
2016-03-03,0.00522911312979,0.00571068274814,0.00146152750121,0.00137688415903,0.00597010341501,0.000378263797697,-0.00482822461315,0.000910442595812,0.00289492982443,0.000871452648864
2016-03-04,0.00128260644871,0.00282785659563,0.000773427287194,0.00183858541182,0.00298750467049,-0.000751916776449,-0.00619721145463,-7.07255451319e-05,-0.00065163012935,-0.00117517758779
2016-03-07,-0.0080317787513,0.0162409656067,0.00873231392899,0.00357724258695,0.0114039392351,-0.0130018902329,-0.0124580703059,-0.00188826617888,-0.0163280529768,0.00270491380802
2016-03-08,0.00468868648564,-0.00140146698104,-0.0045526902267,-0.0012409996731,-0.000614938977581,0.00257774194401,-0.00336796121621,-6.97703369216e-05,0.00532825150974,-0.000984055097609
2016-03-09,0.00412171749,-0.00849231318827,-0.00696512016058,-0.00513005405402,-0.00722431547013,0.000642348631454,0.00318085130117,-0.00142863588379,0.0081705062361,-0.00220000534197
2016-03-10,-0.00107135501285,-0.00986653189821,0.000674854921732,0.000397019639218,-0.00843332195933,-0.000623804232798,0.00718567796445,-0.000186754133497,-0.00287859575566,0.000369301287095
2016-03-11,-0.000930128341239,-0.00225781053146,0.0017659706716,0.000200349628773,-0.00078220330186,-0.000603443410709,0.000976424311108,0.00144017631904,-0.00207104594046,0.000767664764412
2016-03-14,0.000926715782041,0.000321344341125,0.00253279320524,-0.000371579400083,-0.00295165076964,-0.00311860326602,-0.00118381761709,-0.00132409338823,-0.000941582244468,0.000109585157861
2016-03-15,0.00624765557947,-0.0109487253794,-0.00565697784213,-0.00146845803416,-0.0075214734493,0.00732652489621,0.00727289306192,0.00306802152888,0.0112380138001,0.000730860757644
2016-03-16,0.000401180213074,0.000768496395421,0.00225949503595,0.00183418554057,-0.00117511128095,-0.00254569673169,0.000847970410056,-0.00180492656635,-0.00461668408311,-2.45936111744e-05
2016-03-17,0.000209797230346,7.0953970519e-05,-0.00178714252464,-0.000154808862428,0.000182484348578,-0.00124598201378,0.000867770721436,-0.00478231383906,-0.00013432949167,-0.0033220635792
2016-03-18,0.00865532078073,-0.0123272567624,-0.00774450638255,-0.00278580179358,-0.00927234193354,0.0102521010414,0.00872906907519,0.00312678968897,0.0120426505715,0.00117126291478
2016-03-21,0.0074019921797,-0.00928433836617,-0.00647935170221,-0.00246275339471,-0.00458578016014,0.00566888969381,0.00667950322736,0.00467549934194,0.0117680830918,0.00187754968512
2016-03-22,0.00357857825419,-0.00235093632497,-0.00438624642176,-0.000729684364098,-0.000878839637899,0.00301620395626,0.00230253733262,0.000397309595515,0.00821250542639,0.00246646908485
2016-03-23,-0.000608574632597,-0.0058509872889,-0.0020835986051,-0.000128745165519,-0.00328674151053,0.000891789391834,0.00380433187553,2.44868514577e-05,0.00251348111687,-0.00118134023893
2016-03-24,0.00520834704232,-0.00616118043293,-0.0033983538914,-0.000775390506211,-0.00331020223745,0.00444233830378,0.00420910563556,0.000545864050982,0.00823705242799,0.00125567730632
2016-03-25,-0.00401325631007,-0.00433318679362,4.57691474224e-05,3.50795744058e-05,-0.00472219913034,0.000490800109438,0.00497699928332,-9.28296751696e-05,2.97268356763e-05,-0.00122414253909
2016-03-28,-0.00105245195908,0.00384092530869,0.000358730613105,0.00174503286369,0.00298701109378,-0.00293193934381,-0.0033821620375,-2.35735163617e-05,-0.00342606091894,-3.25051264242e-05
2016-03-29,-0.0021900942132,-0.00103752153246,0.00163898390449,1.05868193374e-05,0.00183313490911,-0.0029285122324,-0.000676062681772,0.00124109030087,-0.00215216696407,-0.00159158213789
2016-03-30,-0.00257767931018,0.00333297611063,0.000107353997717,-8.84978941901e-05,0.00371982329765,-0.00125244496796,-0.00197032067064,-0.00126948550587,-0.000873229903519,0.000966254753832
2016-03-31,0.00794911020341,-0.00691214723038,-0.00335199862776,-0.00155989587508,-0.00648462328298,0.0066298604477,0.0019271636787,0.00131364979658,0.00764512483778,0.00074739988036
2016-04-01,-0.00138405326785,-0.000959924989194,-0.00136098301683,-0.001234727983,-0.000823498529281,4.09414667726e-05,0.00115798701731,-0.00104536782359,0.00341259300116,-0.00121815269832
2016-04-05,-0.00318527802488,0.00353075453225,0.00227885172202,0.000165587759062,0.00437217660374,-0.00277049654958,0.000294180529571,-0.00314178917097,-0.000870777507945,-0.00232032238918
2016-04-06,0.00533538633368,-0.00471985931929,-0.00293158645503,-0.000810665538214,-0.0028522746482,0.00243897989824,-0.00143929171606,-3.04673277019e-05,0.00535573510011,-0.00149119806574
2016-04-07,0.00246757499416,-0.00394199234988,-0.000625764052501,-0.000811999133262,-0.00287469252021,0.00184774994917,-0.000831539672049,0.00139570847126,0.00321338237102,-0.00141628774665
2016-04-08,-0.0046807035842,-0.0016237904987,-0.000641171098051,0.00106246891844,0.00301662876842,-0.00137784338564,-0.0018464640126,-0.000645931640601,0.00107719996261,-0.000707882869866
2016-04-11,-0.00129529149949,-0.00231187726559,-0.00085064750254,0.000336287309888,-0.000729088804824,-0.00015755123393,-0.00101598048793,-0.00101157443926,-0.00200048890911,-0.00203154252066
2016-04-12,0.00296901012977,-0.00207606434741,0.000475570333618,-0.00170293095071,-0.00226268474164,-0.0017670467841,-0.00207025708861,0.00166563188259,0.00211950206823,0.000720130072881
2016-04-13,-0.00294737280907,0.00308889585427,-0.001828336096,0.000220530176112,0.00250218733314,-0.00350960376386,-0.00299554446186,-0.00173834417604,-0.00290655117466,-0.0015490081377
2016-04-14,0.00285842841399,0.00109735158012,-0.00367661243372,-0.00197531834511,0.00176314264395,-0.000509831427004,-0.00209939051198,0.00252009466331,0.00396708043869,0.00261559255294
2016-04-15,0.00297928463765,-0.00177570739639,-0.00234915180416,0.00124643023617,-0.0012928542354,0.00166132610222,0.000686177303532,-0.00263781980774,0.00140745622904,-0.00351149765321
2016-04-18,-0.000460707937711,-0.00214120802226,-0.00214634547054,-0.000788028663445,-0.000157734496433,0.000372403267466,0.00132340926464,-0.00284960067225,0.00311008359569,-0.00462185610615
2016-04-19,-0.00421539226286,-0.00123438702042,-0.0022803910205,-0.00128332997355,0.000561931435363,-0.000135630693356,0.00202855965284,-0.00146587411017,0.00135043912106,-0.000241060637345
2016-04-20,0.00037204067605,-0.000508385563655,-0.000591250609373,0.000357531076202,8.53087425727e-05,-5.64975164899e-05,0.000214742669188,-0.000669948399696,0.0014126419205,-0.000508602294594
2016-04-21,-0.0116027426535,0.00390055628488,8.80529288879e-05,-0.000462024800898,0.00268122260027,-0.00307333246552,-0.0031432714514,-0.00139908814463,-0.00401579170675,-0.000341969659509
2016-04-22,-0.00659531602196,0.00645348125013,-0.0013854675052,-0.0036779250833,0.00643588299517,-0.00261702948866,-0.00725345076501,-0.000142771081287,-0.00267801850685,0.000663210904356
2016-04-25,0.00500182167237,-0.00595476038546,0.000820528709694,0.000703954681737,-0.00503614107028,0.00194771318884,0.00591792177711,0.00072671031865,0.000696806892157,0.00053903558079
2016-04-26,-0.00401858637811,0.00166564949926,-0.00182056817351,-0.00163999529493,0.000580354300176,-0.00320461677244,-0.00136855394986,-0.00248485013198,-0.000969794800617,-0.0016880986905
2016-04-27,0.00511275557703,-0.00283189133611,-0.00127658590719,-0.00100005847886,-0.00289748632088,0.00144382329826,0.00171694321351,0.000840851034811,0.00309988295381,-0.00138557892649
2016-04-28,-0.00216949181468,-0.00293777772606,-0.000618594441138,0.000415870663014,-0.000195395426891,0.000530003439662,0.00312147466759,-0.000571710563433,0.00179810235282,-0.00114880763135
2016-04-29,0.00169667875616,-0.00330386297089,-0.00172302620368,0.000148171121825,-0.0028687062314,0.00295513580194,0.00160914637095,0.00148288073725,0.000514315002928,0.00188977226249
2016-05-03,-0.00142963305495,-0.00110133707661,-1.05236418649e-05,0.000789511213881,-0.000138100305294,0.00105846224788,0.00245553257559,0.000533158806352,0.000788936831547,-0.000102832081403
2016-05-04,0.00625407652576,-0.00449649032679,9.54240551335e-05,-0.000995629184329,-0.00500468565303,0.00316188370893,0.00222005263654,0.00218320302919,0.00489940695016,0.00151764887169
2016-05-05,-0.0013724288526,-0.00151164297627,0.0015607100448,-0.00166682791389,-0.000241138576292,-0.000796528726523,0.000161241270568,0.00101306064536,0.0017366610496,-0.00146570312568
2016-05-06,0.00233437110733,-0.00297296855197,-0.00310460246356,-0.00242486036647,-0.00280053844767,0.00571973969483,0.00197002691423,0.000308667620944,0.00366236246457,0.000184830267065
2016-05-09,-0.00831333539523,-0.000500052184778,0.0031982117629,0.00104213520014,0.000693237975527,-0.00227790391456,-0.00041636288784,0.00357406073098,-0.00397870537362,0.00405805025804
2016-05-10,-0.00628293672718,6.16903119911e-05,0.00646283622372,0.00188411314232,-0.00150478693219,-0.00332776976634,-0.00470991653659,0.00261943987965,-0.0107627849457,0.00596203450686
2016-05-11,0.00163154815513,0.000726351524271,0.00350567415868,-5.10507949515e-05,8.38097134855e-05,-0.00388264385315,-0.00218426881387,0.000748225623314,-0.00447654159271,0.000953174174375
2016-05-12,-0.00600093774529,0.00487415438528,0.00664532542047,0.00425859889232,0.0013085280679,-0.0060281002003,-0.00582513150776,0.00115954513508,-0.00817554446495,0.00255853272736
2016-05-13,0.000402752348044,0.000342425538485,0.00218209920211,-0.000219912882777,-0.000134793555577,0.000998099858738,0.00192718816374,0.00547975246148,0.00118098580011,0.00633489289827
2016-05-16,-0.00222989150785,-0.00129801547806,0.000197027536543,-0.000992247614439,-0.000540944046931,0.000688338055013,0.00176927773054,0.00038430577522,0.000808874336899,0.000623404611308
2016-05-17,0.00264665414836,-0.00618544037987,-0.00438161199582,-0.00410277544626,-0.00355596501871,0.00682457084591,0.00652885959972,-0.000601921467177,0.00978922228063,-0.00145667936125
2016-05-18,0.00323147045821,-0.00360841306421,-0.00524554372397,-0.000695942257919,-0.00208852663047,0.00132240669181,0.000210396764608,-0.000135699714805,0.00185236748153,0.000147998741701
2016-05-19,-0.00601105695883,0.00517264238688,0.00446270089747,0.00201854158332,0.00276662735729,-0.00471737640541,-0.00647642405738,0.000994151565281,-0.00811774480288,0.00226413132387
2016-05-20,0.00335872738,-0.00417031029183,-0.00546791954512,-0.00394968188716,-0.00459570159693,0.00533034316258,0.0016511179213,0.00140376207956,0.00598173126475,0.000800982256481
2016-05-23,0.0041125556473,-0.000555613111143,-0.000922345772735,-0.000680869660415,-0.00326265177889,0.00214536716667,-0.00197774903028,0.0024749930893,0.00286777081551,0.00176140245214
2016-05-24,0.00259859162853,-0.00625565388198,-0.00292385182364,-0.00255644806007,-0.00200710103746,0.00479666639802,0.00580482480666,0.00175332777048,0.00768031448631,0.00029570099432
2016-05-25,-0.00229824535642,-0.000173636019873,-0.00108866928433,-0.00184141829306,0.000140535454073,0.000414130747988,-0.00086257453978,-0.00311210160225,0.000320803558117,-0.00223463331803
2016-05-26,0.00315880992872,0.000264574718672,0.000587445581041,0.000664453077917,-0.000566127852462,-0.00218524310841,-0.00186620764319,0.000565425448499,-0.00250608740967,0.0010877607626
2016-05-27,0.00252283713671,-0.00217461549111,-0.0021058873252,-0.000935501388309,-0.00227896344342,0.00359547992665,0.000546090325537,0.00136844718088,0.003506313143,0.00164734235298
2016-05-30,-0.000433289184269,0.000320844539314,-0.000240096723531,-0.000191498709016,0.00171327581087,-0.00190489798911,-0.000890428720615,-0.00025951025679,-0.000293296115606,-0.00060665292604
2016-05-31,-0.000683172486997,0.000117478547877,0.000295588999349,0.000737243764324,0.00140666811392,-0.00175654395375,-0.00137734393505,-0.00158909158612,-0.00234035544023,-0.00085758468099
2016-06-01,0.00739758287235,-0.00521413896898,-0.00204463133647,-0.000872468764383,-0.00261724816497,0.00489532871364,0.000624187187947,0.00122140495971,0.00441386809929,0.00215449926094
2016-06-02,-0.000353572198504,-0.00520917164579,-0.00500742385219,-0.00203039376,-0.00237059963067,0.00747511761925,0.00517730326762,0.00068773787588,0.00921377880451,0.000237239103674
2016-06-03,0.00381398456954,-0.00412963652304,-0.00511817830186,-0.00316199970113,-0.00128062782526,0.00394573418353,0.00233693505068,-0.000340750769051,0.00708234703841,0.000274207555572
2016-06-06,-0.00106240798431,-0.00276301616678,0.00226771462406,0.00289769176911,-0.00276518651349,-0.00294438965165,5.72185289092e-05,-0.0015329320526,-0.00153201488616,-0.000390918008834
2016-06-07,0.00025839412955,-0.00170992663057,-0.00278690252048,-0.00243736463332,-0.0008445818078,0.00562543411851,0.00373620134236,0.000797329358551,0.00601240424593,-0.000745183589615
2016-06-08,0.00274349945284,-0.00262840406072,0.000898187479691,-0.00190573824892,-0.00248373979848,0.00250581981425,0.00115675165319,0.000712585270118,0.00365035520548,0.00125403626049
2016-06-13,-0.000462382349574,-0.00135224664411,-0.000669614376496,-0.000525615804472,7.66844270497e-05,-0.000809664738227,-0.00098995322119,-6.39363140843e-05,-0.000137218630293,1.0943027033e-05
2016-06-14,-0.0139336975761,0.00491724986036,0.00234615777837,0.000640971836415,0.00452416240292,-0.00544246654769,-0.00521115787527,0.00341608014936,-0.00818099810057,0.00207678490262
2016-06-15,-0.00160680041154,-0.000636271455655,0.000158563768232,0.000545983401966,-0.00162326136677,0.00247260818419,0.00140912432811,-0.000793510088304,0.00235431699142,-0.000284731059593
2016-06-16,0.0051663229616,-0.00642029864855,-0.00349670859752,-0.00250306799985,-0.00317538412214,0.0101524152909,0.00557676637073,0.00261231736343,0.0115253487083,0.000617706290589
2016-06-17,0.000251173222138,-0.00312085612057,-0.0051268460866,-0.00260085819905,3.8885242946e-05,0.00501130845302,0.00176044243927,0.00194095898972,0.0082943593791,0.00033184937558
2016-06-20,0.00151682371554,0.00107145104422,0.000475715596186,0.00190756213279,-0.000623359469121,-0.00315848592381,-0.00281241726381,0.00145618144375,-0.00152795097088,0.000648738318132
2016-06-21,0.0026708592708,-0.00358922543529,0.00253718037401,0.000113705192476,-0.00535434859039,0.00198342412028,0.00283991148382,0.0036673199487,0.00211295097482,0.00151278335872
2016-06-22,-0.00202217591484,0.00321381847554,0.00222098955771,0.00206034021274,0.00305791250933,-0.00567634965152,-0.00370844348428,0.00111815612263,-0.00352008420328,0.000773489271666
2016-06-23,0.00767310630238,-0.00219313560406,-0.00268887764047,-0.00121126998852,-0.00342204637076,0.0021411140137,-0.00135027625101,3.65481308772e-05,0.0014294839345,-0.000377554143913
2016-06-24,-0.000100651007375,-0.00335188906222,-0.0014902428869,-0.00017962452822,-0.00268776926451,-9.09660213412e-05,-0.00140075966373,0.00118053230022,-0.00121134069717,-0.000372893911152
2016-06-27,-0.00257482386855,-0.00490536468016,-0.00297902826456,-0.00171208374849,-0.00209755132911,0.00487270821816,0.00326343520276,0.00130586616098,0.00679753085338,-7.13159125204e-05
2016-06-28,0.00690585919421,-0.00526628647191,-0.00357841025781,-0.00215912240157,-0.00440607637466,0.00383732497169,0.00117148105895,0.00145857794999,0.00357335609512,0.000494881255556
2016-06-29,0.00269408139209,-0.00476675970741,0.000864911919724,0.00259775908296,-0.00148291668394,-0.00201904142579,-0.000608327447466,-0.00133294168635,0.00173858814672,-0.00140975763099
2016-06-30,-0.00249085178918,0.00108340485269,-0.00119508981443,-0.000649840586503,0.000202356012419,-0.000522549511783,6.86983586611e-05,-0.000380312991383,0.00248553169655,1.31466048124e-05
2016-07-01,-3.39162907785e-05,-0.000427154785122,0.00168584754399,0.000753932003121,-0.00143286656008,-0.00327431031352,-0.000979376730463,-0.00155151405887,-0.00228911240257,0.000339828773779
2016-07-04,-0.00248479249332,0.00130806909428,-0.000187008976844,5.35236242392e-05,-0.000357521332732,-0.00244994098377,-0.000660458103468,-3.7087036973e-05,-0.000193998383454,-0.000758037863985
2016-07-05,0.00351083235229,0.00236794505131,-0.00139520776356,-0.00153361722158,0.00238303754716,-0.00117902208096,-0.00473882433739,0.00141955589317,-0.000884252648202,0.00022819122464
2016-07-06,2.33703103383e-05,0.00201152879546,-0.00225898691568,-0.00178418039925,0.00315489346327,0.000352594412977,-0.00315015776896,-0.000674507491101,0.00158227004415,-0.000413729443494
2016-07-07,-0.000125070121335,-0.00397063815843,0.00116803591401,0.000972236871672,-0.00178488893439,0.000794843207038,0.00160031666015,-0.000142913152799,0.00360770165728,-0.00074032776068
2016-07-08,0.000117138734557,-0.000941880524558,-0.00174138694438,-0.000882148022913,-0.000667068924202,0.00167181641932,-0.000148219817703,0.000989501535202,0.00255467419671,-2.5160005961e-05
2016-07-11,0.00144684015891,-0.00108333307613,-0.000745198355738,9.50580452319e-05,-0.00152313261106,-0.000748857062606,-0.000570920709898,-0.000196464669203,-0.00014961683491,0.00037242355133
2016-07-12,-0.00284468408475,0.00541842458628,-0.000488300220753,0.00165034083819,0.00269113610023,-0.00463561510837,-0.00450558990519,-0.000185821987579,-0.0026338396886,0.00218849144439
2016-07-13,0.0030939356619,0.00660395555742,0.00429266735799,0.00225404933056,0.000980165221877,-0.00784078540268,-0.0102231306655,0.000321514555087,-0.00700775262854,0.00240706387651
2016-07-14,0.00098846659397,-0.00086849612977,-0.000252893210318,0.00150072725296,0.00245914796422,-0.00121094516184,-0.000652482621027,-0.000316990280371,-0.000241006024985,0.000905116542189
2016-07-15,0.000545884597297,-0.000783453873274,-0.00109953021815,-0.000440881696955,-2.49094116407e-05,0.000524713075985,0.000177887566367,-0.000141928818094,0.00144329428349,-0.000872187504633
2016-07-18,-0.00475641177558,0.00132819237,0.00261002864145,0.000724138147097,0.00189615102337,-0.0015096796358,-0.000153501315215,-0.000567594417479,-0.00141435582833,-5.73644676407e-05
2016-07-19,-0.00113219590275,-0.00272769528839,-0.000412257558921,0.00107528707759,0.00198220489681,0.000479315849276,-0.000225474502624,0.000124881403069,0.000301896881881,-0.000790184150051
2016-07-20,0.00299363362897,-0.00271526554688,-0.00400589621029,-0.00255680929229,4.00336479364e-05,0.00212061565109,0.000437059106667,0.000774560461993,0.00287073323972,-0.000161438203609
2016-07-21,0.000202252310541,-0.00307810252139,-0.000561625684437,-0.000519848548585,-0.00180152114792,-0.000467103720453,0.00236402997794,-0.00158679025444,0.00238599506659,-0.00172768574259
2016-07-22,-0.000299429242111,0.0026626412106,0.00232091192092,0.00159538635527,0.00279084860178,-0.00279702064142,-0.00394710027191,-0.00233155185334,-0.00303484052039,-6.37476987572e-05
2016-07-25,-0.000996029630936,-0.000534240169891,-0.00133523600828,0.000331901785661,0.00103639609424,0.00119530815576,-0.00219407053418,0.00160146456399,-0.00126217641264,0.00126085025382
2016-07-26,-0.000965763641515,0.00545951875277,0.00284640347629,0.00183774377723,0.00120979302351,-0.00404718766345,-0.00298049166458,-0.00029470295089,-0.00444701880561,0.00120890151521
2016-07-27,0.000657954663687,0.000252247528767,0.00146223573075,0.00170945674713,-6.25602242845e-05,-0.00132361006142,0.000134019756728,-0.000526510699487,0.00100867967319,-0.00041071415992
2016-07-28,-0.0140280066773,0.00625614739654,0.00518697775151,0.00457750180573,0.00436929871147,-0.00648528425247,-0.0055446692133,-0.000317805852848,-0.00709635214085,0.00176442573882
2016-07-29,-0.00395635357451,0.00545193935298,0.0061677330028,0.00244710318355,0.00194243091647,-0.00535759380762,-0.00538231690182,-0.000767122356708,-0.00461935430742,0.00137866902368
2016-08-01,-0.0028921850962,-0.000814617967871,0.00211013282369,0.00112505798029,-0.000860623928477,-0.00341630117114,0.00053101747075,0.000500162439629,-0.00196373704164,0.0003164449922
2016-08-02,-0.00228560564454,-0.00154366050152,-0.00166118163378,-0.00278539327012,0.00120223965367,-0.00183760482633,-3.67876331598e-05,0.000959422337815,-0.00123075683119,0.00102927153918
2016-08-03,0.00137901604122,0.00145272405898,0.00057327455865,0.000809365433434,0.000466603285181,-8.30961274313e-05,-0.000433661482524,-3.48128353648e-06,0.00200735848024,-0.00116563144414
2016-08-04,-0.00273017255596,0.0035004385631,0.000130898267831,0.00136779563476,0.00432541216878,-0.000793005840222,-0.00304388658407,-0.000486309807656,0.00119957535391,-0.0015056398393
2016-08-05,0.000976040283511,-0.00292876190177,-0.00360607428181,-0.00140585667757,-0.000732823615923,0.00393238542481,0.00388824187913,0.000253641310107,0.00428589293943,-0.000362125746345
2016-08-08,-0.0020659210128,0.00295066586662,0.000904985707757,0.00114459389634,0.00232417231777,-0.002201577508,-0.00277743822632,-0.00081906846853,-0.00284191518577,0.000736930917445
2016-08-09,0.00240059804768,0.00486083097925,-0.000227520241229,0.000971378105349,0.00270663755293,-0.0022836734574,-0.00454812116871,-0.00104844744845,-0.00324860867699,0.000841338447249
2016-08-10,0.00228104200936,-0.00339761546167,-0.00215196143031,-0.000397820511412,-0.00197402639435,0.00357324608939,0.00168332300564,0.00100156854484,0.00488822159186,0.000314284302873
